scheme,parameter_name,parameter_value,effective_block_length_tokens,sample_index,T_prime,n_sentences,n_source_units,n_reversal_blocks,is_identity,forward_log_likelihood,reordered_log_likelihood,sigma,sigma_per_token,raw_reference_sigma,reference_difference
fixed_token_l,l_tokens,20,20.0,209,114,7,6,6,0,-407.350341796875,-527.4042358398438,120.05389404296875,1.0531043337102521,,
fixed_token_l,l_tokens,20,20.0,210,88,4,5,5,0,-402.2628479003906,-483.3677978515625,81.10494995117188,0.9216471585360441,,
fixed_token_l,l_tokens,20,20.0,211,116,7,6,6,0,-452.9114990234375,-578.688232421875,125.7767333984375,1.0842821844692887,,
fixed_token_l,l_tokens,20,20.0,212,93,15,5,5,0,-292.0072326660156,-363.0864562988281,71.0792236328125,0.764292727234543,,
fixed_token_l,l_tokens,20,20.0,213,117,12,6,6,0,-348.569091796875,-434.12713623046875,85.55804443359375,0.7312653370392628,,
fixed_token_l,l_tokens,20,20.0,215,90,3,5,5,0,-300.5110168457031,-417.951904296875,117.44088745117188,1.3048987494574653,,
fixed_token_l,l_tokens,20,20.0,216,63,4,4,4,0,-208.50115966796875,-312.7315979003906,104.23043823242188,1.654451400514633,,
fixed_token_l,l_tokens,20,20.0,217,112,4,6,6,0,-451.07794189453125,-572.560546875,121.48260498046875,1.0846661158970423,,
fixed_token_l,l_tokens,20,20.0,218,72,2,4,4,0,-249.18333435058594,-323.8206787109375,74.63734436035156,1.0366297827826605,,
fixed_token_l,l_tokens,20,20.0,219,101,4,6,6,0,-284.2705078125,-440.5619201660156,156.29141235351562,1.547439726272432,,
fixed_token_l,l_tokens,20,20.0,220,103,3,6,6,0,-417.3837890625,-545.2154541015625,127.8316650390625,1.2410841265928398,,
fixed_token_l,l_tokens,20,20.0,221,95,5,5,5,0,-416.2647705078125,-516.302978515625,100.0382080078125,1.0530337685032896,,
fixed_token_l,l_tokens,20,20.0,222,102,11,6,6,0,-38.84027099609375,-224.362548828125,185.52227783203125,1.8188458610983456,,
fixed_token_l,l_tokens,20,20.0,223,116,4,6,6,0,-430.3719177246094,-556.6021118164062,126.23019409179688,1.0881913283775593,,
fixed_token_l,l_tokens,20,20.0,224,71,3,4,4,0,-321.50823974609375,-392.45672607421875,70.948486328125,0.9992744553257042,,
fixed_token_l,l_tokens,20,20.0,225,101,6,6,6,0,-427.2994079589844,-512.771240234375,85.47183227539062,0.8462557651028775,,
fixed_token_l,l_tokens,20,20.0,226,117,5,6,6,0,-418.88165283203125,-591.466552734375,172.58489990234375,1.4750846145499465,,
fixed_token_l,l_tokens,20,20.0,227,98,5,5,5,0,-284.4837646484375,-378.8424987792969,94.35873413085938,0.9628442258250957,,
fixed_token_l,l_tokens,20,20.0,228,96,4,5,5,0,-362.0703125,-456.5576171875,94.4873046875,0.9842427571614584,,
fixed_token_l,l_tokens,20,20.0,229,98,4,5,5,0,-419.6835632324219,-541.1326904296875,121.44912719726562,1.2392768081353636,,
fixed_token_l,l_tokens,20,20.0,230,118,3,6,6,0,-440.1722412109375,-606.9613037109375,166.7890625,1.4134666313559323,,
fixed_token_l,l_tokens,20,20.0,231,116,4,6,6,0,-424.6999816894531,-567.9202880859375,143.22030639648438,1.2346578137627964,,
fixed_token_l,l_tokens,20,20.0,232,111,8,6,6,0,-525.6345825195312,-631.568115234375,105.93353271484375,0.9543561505841779,,
fixed_token_l,l_tokens,20,20.0,233,112,3,6,6,0,-397.6477355957031,-510.6238098144531,112.97607421875,1.0087149483816964,,
fixed_token_l,l_tokens,20,20.0,234,101,4,6,6,0,-377.8601989746094,-476.39654541015625,98.53634643554688,0.9756073904509591,,
fixed_token_l,l_tokens,20,20.0,235,92,8,5,5,0,-390.63037109375,-512.2151489257812,121.58477783203125,1.3215736720872961,,
fixed_token_l,l_tokens,20,20.0,236,111,8,6,6,0,-442.7920227050781,-559.1864013671875,116.39437866210938,1.0485980059649493,,
fixed_token_l,l_tokens,20,20.0,237,115,5,6,6,0,-344.743896484375,-457.8936462402344,113.14974975585938,0.9839108674422554,,
fixed_token_l,l_tokens,20,20.0,238,89,4,5,5,0,-370.1396789550781,-425.5538330078125,55.414154052734375,0.6226309444127458,,
fixed_token_l,l_tokens,20,20.0,239,113,6,6,6,0,-473.9917907714844,-594.6299438476562,120.63815307617188,1.0675942750103706,,
fixed_token_l,l_tokens,20,20.0,240,89,2,5,5,0,-376.9842529296875,-478.96405029296875,101.97979736328125,1.1458404198121488,,
fixed_token_l,l_tokens,20,20.0,241,92,1,5,5,0,-459.28887939453125,-528.2310180664062,68.942138671875,0.7493710725203805,,
fixed_token_l,l_tokens,20,20.0,242,109,4,6,6,0,-377.19793701171875,-532.5224609375,155.32452392578125,1.424995632346617,,
fixed_token_l,l_tokens,20,20.0,243,115,8,6,6,0,-465.53125,-601.4063720703125,135.8751220703125,1.1815228006114131,,
fixed_token_l,l_tokens,20,20.0,244,85,1,5,5,0,-373.6751708984375,-468.48028564453125,94.80511474609375,1.1153542911305148,,
fixed_token_l,l_tokens,20,20.0,245,100,2,5,5,0,-355.63177490234375,-483.2666320800781,127.63485717773438,1.2763485717773437,,
fixed_token_l,l_tokens,20,20.0,246,108,4,6,6,0,-538.8248291015625,-655.577392578125,116.7525634765625,1.0810422544126157,,
fixed_token_l,l_tokens,20,20.0,247,102,2,6,6,0,-323.63214111328125,-430.46441650390625,106.832275390625,1.0473752489276962,,
fixed_token_l,l_tokens,20,20.0,248,110,7,6,6,0,-320.875244140625,-475.769287109375,154.89404296875,1.4081276633522728,,
fixed_token_l,l_tokens,20,20.0,249,118,4,6,6,0,-537.4129638671875,-684.5728149414062,147.15985107421875,1.2471173819849046,,
fixed_token_l,l_tokens,20,20.0,250,107,2,6,6,0,-435.46697998046875,-563.8907470703125,128.42376708984375,1.2002221223349883,,
fixed_token_l,l_tokens,20,20.0,251,97,2,5,5,0,-446.00439453125,-531.92578125,85.92138671875,0.8857874919458762,,
fixed_token_l,l_tokens,20,20.0,252,98,3,5,5,0,-416.21417236328125,-488.9834289550781,72.76925659179688,0.7425434346101722,,
fixed_token_l,l_tokens,20,20.0,253,95,5,5,5,0,-410.1728210449219,-502.66015625,92.48733520507812,0.9735508968955592,,
fixed_token_l,l_tokens,20,20.0,254,106,5,6,6,0,-392.4257507324219,-470.4602355957031,78.03448486328125,0.7361743855026534,,
fixed_token_l,l_tokens,20,20.0,255,93,7,5,5,0,-320.1501159667969,-438.53857421875,118.38845825195312,1.2729941747521842,,
fixed_token_l,l_tokens,20,20.0,256,63,3,4,4,0,-277.1553649902344,-350.9391784667969,73.7838134765625,1.171171642485119,,
fixed_token_l,l_tokens,20,20.0,257,100,5,5,5,0,-420.6760559082031,-487.524658203125,66.84860229492188,0.6684860229492188,,
fixed_token_l,l_tokens,20,20.0,258,115,5,6,6,0,-414.569091796875,-514.0474853515625,99.4783935546875,0.8650295091711957,,
fixed_token_l,l_tokens,20,20.0,259,101,4,6,6,0,-322.9789733886719,-410.210693359375,87.23171997070312,0.8636803957495359,,
fixed_token_l,l_tokens,20,20.0,260,113,6,6,6,0,-521.15576171875,-604.3405151367188,83.18475341796875,0.7361482603360067,,
fixed_token_l,l_tokens,20,20.0,261,108,3,6,6,0,-476.19708251953125,-571.2568969726562,95.059814453125,0.8801834671585648,,
fixed_token_l,l_tokens,20,20.0,262,86,6,5,5,0,-406.7925109863281,-457.4984436035156,50.7059326171875,0.5896038676417151,,
fixed_token_l,l_tokens,20,20.0,264,117,6,6,6,0,-432.421875,-514.7228393554688,82.30096435546875,0.7034270457732372,,
fixed_token_l,l_tokens,20,20.0,265,34,1,2,2,0,-198.2160186767578,-212.03231811523438,13.816299438476562,0.40636174819048715,,
fixed_token_l,l_tokens,20,20.0,266,4,2,1,1,1,-25.291812896728516,-25.291812896728516,0.0,0.0,,
fixed_token_l,l_tokens,20,20.0,267,95,4,5,5,0,-282.2345886230469,-399.9827575683594,117.7481689453125,1.239454409950658,,
fixed_token_l,l_tokens,20,20.0,268,114,15,6,6,0,-420.2611999511719,-490.0157470703125,69.75454711914062,0.6118819922731634,,
fixed_token_l,l_tokens,20,20.0,269,116,3,6,6,0,-441.1132507324219,-555.0283203125,113.91506958007812,0.9820264618972252,,
fixed_token_l,l_tokens,20,20.0,270,100,4,5,5,0,-435.7247619628906,-505.69793701171875,69.97317504882812,0.6997317504882813,,
fixed_token_l,l_tokens,20,20.0,271,97,5,5,5,0,-327.92645263671875,-377.94183349609375,50.015380859375,0.5156224830863402,,
fixed_token_l,l_tokens,20,20.0,272,120,8,6,6,0,-423.52838134765625,-568.1834716796875,144.65509033203125,1.2054590861002603,,
fixed_token_l,l_tokens,20,20.0,273,102,5,6,6,0,-398.9445495605469,-495.266357421875,96.32180786132812,0.944331449620864,,
fixed_token_l,l_tokens,20,20.0,274,113,5,6,6,0,-436.57708740234375,-570.26123046875,133.68414306640625,1.1830455138620022,,
fixed_token_l,l_tokens,20,20.0,275,92,3,5,5,0,-294.4423828125,-392.284912109375,97.842529296875,1.063505753226902,,
fixed_token_l,l_tokens,20,20.0,276,107,5,6,6,0,-407.82177734375,-515.1448974609375,107.3231201171875,1.0030198141793225,,
fixed_token_l,l_tokens,20,20.0,277,117,4,6,6,0,-624.2216796875,-709.1591186523438,84.93743896484375,0.7259610167935363,,
fixed_token_l,l_tokens,20,20.0,278,100,2,5,5,0,-393.97650146484375,-501.31048583984375,107.333984375,1.07333984375,,
fixed_token_l,l_tokens,20,20.0,279,101,7,6,6,0,-406.50341796875,-513.9874267578125,107.4840087890625,1.064198106822401,,
fixed_token_l,l_tokens,20,20.0,280,111,4,6,6,0,-389.7375793457031,-476.24847412109375,86.51089477539062,0.7793774304089246,,
fixed_token_l,l_tokens,20,20.0,281,92,7,5,5,0,-332.048828125,-410.303955078125,78.255126953125,0.8505992060122283,,
fixed_token_l,l_tokens,20,20.0,282,118,6,6,6,0,-490.3813171386719,-608.376220703125,117.99490356445312,0.9999568098682469,,
fixed_token_l,l_tokens,20,20.0,283,94,2,5,5,0,-329.0848388671875,-411.7668151855469,82.68197631835938,0.879595492748504,,
fixed_token_l,l_tokens,20,20.0,284,118,1,6,6,0,-431.712158203125,-556.5822143554688,124.87005615234375,1.0582208148503707,,
fixed_token_l,l_tokens,20,20.0,285,108,4,6,6,0,-518.5946044921875,-633.5545654296875,114.9599609375,1.0644440827546295,,
fixed_token_l,l_tokens,20,20.0,286,119,5,6,6,0,-484.970458984375,-588.2960205078125,103.3255615234375,0.8682820296087185,,
fixed_token_l,l_tokens,20,20.0,287,108,2,6,6,0,-404.9742126464844,-515.5738525390625,110.59963989257812,1.0240707397460938,,
fixed_token_l,l_tokens,20,20.0,288,116,5,6,6,0,-427.09576416015625,-505.7235107421875,78.62774658203125,0.6778254015692349,,
fixed_token_l,l_tokens,20,20.0,289,91,5,5,5,0,-337.49822998046875,-432.6173095703125,95.11907958984375,1.0452646108774037,,
fixed_token_l,l_tokens,20,20.0,291,96,2,5,5,0,-360.7620849609375,-467.13580322265625,106.37371826171875,1.108059565226237,,
fixed_token_l,l_tokens,20,20.0,292,80,3,4,4,0,-260.59259033203125,-362.9859619140625,102.39337158203125,1.2799171447753905,,
fixed_token_l,l_tokens,20,20.0,293,101,6,6,6,0,-477.8597412109375,-554.1102905273438,76.25054931640625,0.7549559338258045,,
fixed_token_l,l_tokens,20,20.0,294,114,3,6,6,0,-390.2270812988281,-512.9949951171875,122.76791381835938,1.0769115247224506,,
fixed_token_l,l_tokens,20,20.0,295,113,3,6,6,0,-422.95172119140625,-559.0892944335938,136.1375732421875,1.2047572853290929,,
fixed_token_l,l_tokens,20,20.0,297,103,4,6,6,0,-396.7691650390625,-531.7943115234375,135.025146484375,1.3109237522754855,,
fixed_token_l,l_tokens,20,20.0,298,116,4,6,6,0,-371.19146728515625,-458.5279846191406,87.33651733398438,0.7529010114998653,,
fixed_token_l,l_tokens,20,20.0,299,80,3,4,4,0,-287.88818359375,-379.407470703125,91.519287109375,1.1439910888671876,,
fixed_token_l,l_tokens,20,20.0,300,110,5,6,6,0,-307.952880859375,-471.0179443359375,163.0650634765625,1.48240966796875,,
fixed_token_l,l_tokens,20,20.0,301,101,3,6,6,0,-502.5027770996094,-589.6461181640625,87.14334106445312,0.8628053570737934,,
fixed_token_l,l_tokens,20,20.0,302,64,2,4,4,0,-211.79165649414062,-304.29095458984375,92.49929809570312,1.4453015327453613,,
fixed_token_l,l_tokens,20,20.0,303,98,9,5,5,0,-423.96368408203125,-511.39385986328125,87.43017578125,0.8921446508290817,,
fixed_token_l,l_tokens,20,20.0,304,120,6,6,6,0,-406.451416015625,-504.0830078125,97.631591796875,0.8135965983072917,,
fixed_token_l,l_tokens,20,20.0,305,110,1,6,6,0,-419.8350830078125,-525.929443359375,106.0943603515625,0.9644941850142046,,
fixed_token_l,l_tokens,20,20.0,306,86,6,5,5,0,-421.661865234375,-516.1622924804688,94.50042724609375,1.09884217728016,,
fixed_token_l,l_tokens,20,20.0,307,111,3,6,6,0,-529.8994140625,-642.273193359375,112.373779296875,1.012376390061937,,
fixed_token_l,l_tokens,20,20.0,308,92,4,5,5,0,-386.74847412109375,-470.748046875,83.99957275390625,0.9130388342815897,,
fixed_token_l,l_tokens,20,20.0,309,113,6,6,6,0,-349.68145751953125,-493.5712890625,143.88983154296875,1.273361341088219,,
fixed_token_l,l_tokens,20,20.0,310,109,4,6,6,0,-431.477294921875,-531.6580810546875,100.1807861328125,0.9190897810349771,,
fixed_token_l,l_tokens,20,20.0,311,114,5,6,6,0,-308.8647766113281,-496.0003967285156,187.1356201171875,1.64154052734375,,
fixed_token_l,l_tokens,20,20.0,312,88,6,5,5,0,-131.77407836914062,-400.8291015625,269.0550231933594,3.057443445379084,,
fixed_token_l,l_tokens,20,20.0,313,55,2,3,3,0,-217.59991455078125,-272.1789245605469,54.579010009765625,0.9923456365411932,,
fixed_token_l,l_tokens,20,20.0,314,114,3,6,6,0,-454.2518310546875,-553.5682983398438,99.31646728515625,0.8711970814487391,,
fixed_token_l,l_tokens,20,20.0,315,103,8,6,6,0,-457.81103515625,-559.5177612304688,101.70672607421875,0.9874439424681432,,
fixed_token_l,l_tokens,20,20.0,316,108,6,6,6,0,-394.40435791015625,-490.6484069824219,96.24404907226562,0.891148602520978,,
fixed_token_l,l_tokens,20,20.0,317,119,7,6,6,0,-480.20703125,-584.856689453125,104.649658203125,0.8794088924632353,,
fixed_token_l,l_tokens,20,20.0,318,108,4,6,6,0,-395.0608215332031,-514.79296875,119.73214721679688,1.1086309927481193,,
fixed_token_l,l_tokens,20,20.0,319,120,4,6,6,0,-488.1045837402344,-633.1312255859375,145.02664184570312,1.2085553487141927,,
fixed_token_l,l_tokens,20,20.0,320,91,5,5,5,0,-376.50372314453125,-467.2065734863281,90.70285034179688,0.996734619140625,,
fixed_token_l,l_tokens,20,20.0,321,69,2,4,4,0,-315.1942138671875,-360.6337890625,45.4395751953125,0.6585445680480072,,
fixed_token_l,l_tokens,20,20.0,322,80,2,4,4,0,-367.15118408203125,-438.13427734375,70.98309326171875,0.8872886657714844,,
fixed_token_l,l_tokens,20,20.0,323,43,1,3,3,0,-215.5182342529297,-256.223876953125,40.70564270019531,0.9466428534929142,,
fixed_token_l,l_tokens,20,20.0,324,110,4,6,6,0,-449.97528076171875,-546.222900390625,96.24761962890625,0.8749783602627841,,
fixed_token_l,l_tokens,20,20.0,325,120,8,6,6,0,-499.2850646972656,-630.237548828125,130.95248413085938,1.0912707010904947,,
fixed_token_l,l_tokens,20,20.0,326,77,2,4,4,0,-261.44378662109375,-335.0165100097656,73.57272338867188,0.9554899141385957,,
fixed_token_l,l_tokens,20,20.0,327,101,5,6,6,0,-396.0606689453125,-504.3170166015625,108.25634765625,1.071845026299505,,
fixed_token_l,l_tokens,20,20.0,328,110,10,6,6,0,-522.0638427734375,-581.5794067382812,59.51556396484375,0.5410505814985795,,
fixed_token_l,l_tokens,20,20.0,329,115,9,6,6,0,-364.4423828125,-527.5008544921875,163.0584716796875,1.417899753736413,,
fixed_token_l,l_tokens,20,20.0,330,88,2,5,5,0,-301.37982177734375,-409.833740234375,108.45391845703125,1.2324308915571733,,
fixed_token_l,l_tokens,20,20.0,331,87,4,5,5,0,-276.73455810546875,-367.77032470703125,91.0357666015625,1.0463881218570403,,
fixed_token_l,l_tokens,20,20.0,332,112,5,6,6,0,-400.6072082519531,-477.4481201171875,76.84091186523438,0.686079570225307,,
fixed_token_l,l_tokens,20,20.0,333,72,4,4,4,0,-247.47427368164062,-323.13330078125,75.65902709960938,1.050819820827908,,
fixed_token_l,l_tokens,20,20.0,334,103,4,6,6,0,-409.6634216308594,-534.5052490234375,124.84182739257812,1.2120565766269722,,
fixed_token_l,l_tokens,20,20.0,335,99,9,5,5,0,-305.96099853515625,-386.05194091796875,80.0909423828125,0.8089994180082071,,
fixed_token_l,l_tokens,20,20.0,336,101,4,6,6,0,-361.2234802246094,-452.83026123046875,91.60678100585938,0.906997831741182,,
fixed_token_l,l_tokens,20,20.0,337,107,3,6,6,0,-449.17864990234375,-553.5925903320312,104.4139404296875,0.975831218969042,,
fixed_token_l,l_tokens,20,20.0,338,94,4,5,5,0,-269.7887268066406,-414.5146179199219,144.72589111328125,1.539637139502992,,
fixed_token_l,l_tokens,20,20.0,339,91,3,5,5,0,-337.70599365234375,-441.1800231933594,103.47402954101562,1.1370772477034683,,
fixed_token_l,l_tokens,20,20.0,340,47,2,3,3,0,-256.295166015625,-301.6622314453125,45.3670654296875,0.9652567112699468,,
fixed_token_l,l_tokens,20,20.0,341,94,1,5,5,0,-429.3506164550781,-505.7253723144531,76.374755859375,0.8124974027593085,,
fixed_token_l,l_tokens,20,20.0,342,110,4,6,6,0,-391.4114074707031,-505.49029541015625,114.07888793945312,1.0370807994495739,,
fixed_token_l,l_tokens,20,20.0,343,110,1,6,6,0,-424.4540100097656,-555.0303344726562,130.57632446289062,1.1870574951171875,,
fixed_token_l,l_tokens,20,20.0,344,113,5,6,6,0,-463.2528076171875,-574.03857421875,110.7857666015625,0.9804050141731194,,
fixed_token_l,l_tokens,20,20.0,345,80,3,4,4,0,-320.2743835449219,-397.028076171875,76.75369262695312,0.9594211578369141,,
fixed_token_l,l_tokens,20,20.0,346,79,6,4,4,0,-407.64215087890625,-465.6521911621094,58.010040283203125,0.734304307382318,,
fixed_token_l,l_tokens,20,20.0,347,84,4,5,5,0,-360.64373779296875,-444.343994140625,83.70025634765625,0.9964316231863839,,
fixed_token_l,l_tokens,20,20.0,348,39,1,2,2,0,-156.40695190429688,-164.5583953857422,8.151443481445312,0.20901137131911057,,
fixed_token_l,l_tokens,20,20.0,350,109,4,6,6,0,-396.33355712890625,-511.0385437011719,114.70498657226562,1.0523393263510608,,
fixed_token_l,l_tokens,20,20.0,351,79,3,4,4,0,-268.7991638183594,-338.7216796875,69.92251586914062,0.8850951375840586,,
fixed_token_l,l_tokens,20,20.0,352,119,3,6,6,0,-439.6912536621094,-573.0435791015625,133.35232543945312,1.1206077768021272,,
fixed_token_l,l_tokens,20,20.0,353,118,3,6,6,0,-440.33831787109375,-557.397705078125,117.05938720703125,0.9920287051443326,,
fixed_token_l,l_tokens,20,20.0,354,103,2,6,6,0,-462.433837890625,-556.73388671875,94.300048828125,0.9155344546419902,,
fixed_token_l,l_tokens,20,20.0,355,99,9,5,5,0,-359.126708984375,-485.83453369140625,126.70782470703125,1.2798770172427398,,
fixed_token_l,l_tokens,20,20.0,356,100,3,5,5,0,-390.5771789550781,-465.3831481933594,74.80596923828125,0.7480596923828124,,
fixed_token_l,l_tokens,20,20.0,357,92,1,5,5,0,-247.50640869140625,-377.9033203125,130.39691162109375,1.4173577350118887,,
fixed_token_l,l_tokens,20,20.0,358,105,5,6,6,0,-348.39312744140625,-426.8492431640625,78.45611572265625,0.7472011021205357,,
fixed_token_l,l_tokens,20,20.0,359,117,3,6,6,0,-329.3841247558594,-504.4371337890625,175.05300903320312,1.4961795643863516,,
fixed_token_l,l_tokens,20,20.0,360,120,5,6,6,0,-470.80474853515625,-577.4179077148438,106.6131591796875,0.8884429931640625,,
fixed_token_l,l_tokens,20,20.0,361,112,4,6,6,0,-396.4372863769531,-521.4705200195312,125.03323364257812,1.1163681575230189,,
fixed_token_l,l_tokens,20,20.0,362,115,7,6,6,0,-533.033203125,-634.0812377929688,101.04803466796875,0.8786785623301631,,
fixed_token_l,l_tokens,20,20.0,363,67,1,4,4,0,-313.42327880859375,-357.6454772949219,44.222198486328125,0.6600328132287779,,
fixed_token_l,l_tokens,20,20.0,364,98,3,5,5,0,-317.49505615234375,-410.95599365234375,93.4609375,0.9536830357142857,,
fixed_token_l,l_tokens,20,20.0,365,97,2,5,5,0,-459.42535400390625,-553.9458618164062,94.5205078125,0.9744382248711341,,
fixed_token_l,l_tokens,20,20.0,366,68,3,4,4,0,-325.20294189453125,-390.9403991699219,65.73745727539062,0.9667273128733915,,
fixed_token_l,l_tokens,20,20.0,367,110,3,6,6,0,-402.3921813964844,-572.9889526367188,170.59677124023438,1.5508797385475852,,
fixed_token_l,l_tokens,20,20.0,368,113,6,6,6,0,-448.5020751953125,-573.650390625,125.1483154296875,1.1075072161919248,,
fixed_token_l,l_tokens,20,20.0,369,116,12,6,6,0,-282.5638427734375,-407.47393798828125,124.91009521484375,1.0768111656452048,,
fixed_token_l,l_tokens,20,20.0,370,107,6,6,6,0,-394.5300598144531,-524.4686279296875,129.93856811523438,1.2143791412638727,,
fixed_token_l,l_tokens,20,20.0,371,113,4,6,6,0,-459.216552734375,-583.181884765625,123.96533203125,1.0970383365597345,,
fixed_token_l,l_tokens,20,20.0,372,111,5,6,6,0,-547.8592529296875,-639.63330078125,91.7740478515625,0.8267932238879504,,
fixed_token_l,l_tokens,20,20.0,373,107,6,6,6,0,-426.04217529296875,-507.7555236816406,81.71334838867188,0.7636761531651577,,
fixed_token_l,l_tokens,20,20.0,374,116,3,6,6,0,-339.43353271484375,-463.388916015625,123.95538330078125,1.0685808905239762,,
fixed_token_l,l_tokens,20,20.0,375,115,4,6,6,0,-410.68951416015625,-566.0850219726562,155.3955078125,1.351265285326087,,
fixed_token_l,l_tokens,20,20.0,376,78,3,4,4,0,-231.55026245117188,-333.02490234375,101.47463989257812,1.3009569216997197,,
fixed_token_l,l_tokens,20,20.0,377,109,3,6,6,0,-449.626953125,-583.920654296875,134.293701171875,1.2320523043291285,,
fixed_token_l,l_tokens,20,20.0,378,76,1,4,4,0,-273.22027587890625,-386.9765625,113.75628662109375,1.4967932450143915,,
fixed_token_l,l_tokens,20,20.0,379,110,4,6,6,0,-405.9532775878906,-481.0601806640625,75.10690307617188,0.6827900279651988,,
fixed_token_l,l_tokens,20,20.0,380,99,2,5,5,0,-409.37994384765625,-510.28228759765625,100.90234375,1.0192155934343434,,
fixed_token_l,l_tokens,20,20.0,382,118,4,6,6,0,-488.6259765625,-629.5162353515625,140.8902587890625,1.193985243975106,,
fixed_token_l,l_tokens,20,20.0,383,110,2,6,6,0,-366.02337646484375,-458.41845703125,92.39508056640625,0.8399552778764204,,
fixed_token_l,l_tokens,20,20.0,384,95,5,5,5,0,-310.59332275390625,-435.2462158203125,124.65289306640625,1.3121357164884868,,
fixed_token_l,l_tokens,20,20.0,385,75,1,4,4,0,-269.17230224609375,-357.885498046875,88.71319580078125,1.1828426106770833,,
fixed_token_l,l_tokens,20,20.0,386,92,5,5,5,0,-388.6003723144531,-470.8389892578125,82.23861694335938,0.8938980102539062,,
fixed_token_l,l_tokens,20,20.0,387,98,5,5,5,0,-371.04736328125,-466.5127868652344,95.46542358398438,0.9741369753467793,,
fixed_token_l,l_tokens,20,20.0,388,109,2,6,6,0,-306.59796142578125,-442.9442138671875,136.34625244140625,1.2508830499211583,,
fixed_token_l,l_tokens,20,20.0,389,94,5,5,5,0,-343.03521728515625,-433.3761901855469,90.34097290039062,0.9610741797913896,,
fixed_token_l,l_tokens,20,20.0,390,118,1,6,6,0,-468.824462890625,-572.9356689453125,104.1112060546875,0.8822983563956568,,
fixed_token_l,l_tokens,20,20.0,392,99,3,5,5,0,-563.9490966796875,-650.8795166015625,86.930419921875,0.8780850497159091,,
fixed_token_l,l_tokens,20,20.0,393,117,4,6,6,0,-547.749267578125,-670.2758178710938,122.52655029296875,1.0472354725894766,,
fixed_token_l,l_tokens,20,20.0,394,104,6,6,6,0,-458.22528076171875,-566.4818115234375,108.25653076171875,1.0409281804011419,,
fixed_token_l,l_tokens,20,20.0,395,105,3,6,6,0,-343.02734375,-437.847412109375,94.820068359375,0.9030482700892857,,
fixed_token_l,l_tokens,20,20.0,396,98,3,5,5,0,-421.78607177734375,-576.3013305664062,154.5152587890625,1.5766863141741072,,
fixed_token_l,l_tokens,20,20.0,397,71,6,4,4,0,-293.96514892578125,-364.47198486328125,70.5068359375,0.9930540272887324,,
fixed_token_l,l_tokens,20,20.0,398,86,4,5,5,0,-334.322509765625,-406.38848876953125,72.06597900390625,0.8379765000454215,,
fixed_token_l,l_tokens,20,20.0,399,92,3,5,5,0,-474.5489807128906,-564.748291015625,90.19931030273438,0.9804272858992867,,
fixed_token_l,l_tokens,20,20.0,400,97,2,5,5,0,-501.14019775390625,-567.4337158203125,66.29351806640625,0.6834383305815077,,
fixed_token_l,l_tokens,20,20.0,401,88,5,5,5,0,-383.170654296875,-462.4627685546875,79.2921142578125,0.9010467529296875,,
fixed_token_l,l_tokens,20,20.0,403,50,3,3,3,0,-185.78118896484375,-236.28848266601562,50.507293701171875,1.0101458740234375,,
fixed_token_l,l_tokens,20,20.0,404,86,4,5,5,0,-372.0580139160156,-451.0672607421875,79.00924682617188,0.9187121723973474,,
fixed_token_l,l_tokens,20,20.0,405,45,1,3,3,0,-112.70127868652344,-184.36700439453125,71.66572570800781,1.5925716824001737,,
fixed_token_l,l_tokens,20,20.0,406,109,4,6,6,0,-409.4656982421875,-521.1348876953125,111.669189453125,1.0244879766341743,,
fixed_token_l,l_tokens,20,20.0,407,115,6,6,6,0,-383.53900146484375,-537.50732421875,153.96832275390625,1.33885498046875,,
fixed_token_l,l_tokens,20,20.0,408,100,2,5,5,0,-362.6578674316406,-452.20037841796875,89.54251098632812,0.8954251098632813,,
fixed_token_l,l_tokens,20,20.0,409,81,2,5,5,0,-360.0679931640625,-414.25909423828125,54.19110107421875,0.6690259391878858,,
fixed_token_l,l_tokens,20,20.0,410,114,3,6,6,0,-513.81103515625,-624.0928955078125,110.2818603515625,0.9673847399259868,,
fixed_token_l,l_tokens,20,20.0,411,90,3,5,5,0,-419.1600341796875,-545.10986328125,125.9498291015625,1.3994425455729167,,
fixed_token_l,l_tokens,20,20.0,412,118,8,6,6,0,-464.0343017578125,-554.26171875,90.2274169921875,0.7646391270524364,,
fixed_token_l,l_tokens,20,20.0,413,47,2,3,3,0,-182.07272338867188,-261.288818359375,79.21609497070312,1.6854488291638963,,
fixed_token_l,l_tokens,20,20.0,414,94,2,5,5,0,-364.0509338378906,-454.5135803222656,90.462646484375,0.9623685796210106,,
fixed_token_l,l_tokens,20,20.0,415,61,1,4,4,0,-206.95985412597656,-282.7849426269531,75.82508850097656,1.2430342377209274,,
fixed_token_l,l_tokens,20,20.0,416,90,4,5,5,0,-339.46221923828125,-417.8192138671875,78.35699462890625,0.8706332736545139,,
fixed_token_l,l_tokens,20,20.0,417,75,5,4,4,0,-292.7766418457031,-389.6111755371094,96.83453369140625,1.2911271158854167,,
fixed_token_l,l_tokens,20,20.0,418,43,1,3,3,0,-201.80567932128906,-248.43215942382812,46.62648010253906,1.084336746570676,,
fixed_token_l,l_tokens,20,20.0,419,118,4,6,6,0,-447.7821350097656,-570.0460815429688,122.26394653320312,1.0361351401118908,,
fixed_token_l,l_tokens,20,20.0,420,105,4,6,6,0,-403.97808837890625,-512.3331909179688,108.3551025390625,1.031953357514881,,
